source,target,seed,method,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,mcc,roc_auc,pr_auc,brier,tn,fp,fn,tp
switzerland,cleveland,0,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.34532374100719426,0.3721593887327589,0.28588438578212033,0,164,0,139
switzerland,hungary,0,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.46718185467683665,0.3486071931241167,0.3046494424343109,0,188,0,106
switzerland,hungary,0,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.45368325973504614,0.34281068315951996,0.3054864522477776,0,188,0,106
switzerland,va_long_beach,0,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.4919726279773654,0.7305616038475807,0.205226331949234,0,51,0,149
switzerland,va_long_beach,0,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.49131464666403474,0.729460338524144,0.2050991412189797,0,51,0,149
switzerland,cleveland,1,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5933935778206703,0.5861724065777012,0.26456424593925476,0,164,0,139
switzerland,cleveland,1,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5909370064923671,0.5822239868094801,0.26487430828547665,0,164,0,139
switzerland,hungary,1,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6754817342432757,0.5855765733178304,0.28014668822288513,0,188,0,106
switzerland,hungary,1,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6711661983139301,0.5799236989027958,0.28074095654425135,0,188,0,106
switzerland,va_long_beach,1,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6264640084221609,0.8433112445937068,0.21113775670528412,0,51,0,149
switzerland,va_long_beach,1,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6251480457954994,0.84228435152712,0.21066596588516417,0,51,0,149
switzerland,cleveland,2,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6028250570275486,0.5582023627818596,0.29596325755119324,0,164,0,139
switzerland,cleveland,2,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6061151079136691,0.562675052105191,0.2954889558656678,0,164,0,139
switzerland,hungary,2,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6115264953833802,0.4626211436361359,0.32651400566101074,0,188,0,106
switzerland,hungary,2,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6103472501003613,0.4619444410751256,0.32635810045396707,0,188,0,106
switzerland,va_long_beach,2,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5921173838662982,0.8118108241533207,0.19011853635311127,0,51,0,149
switzerland,va_long_beach,2,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5906698249769706,0.810653102902676,0.19013588668995965,0,51,0,149
switzerland,cleveland,3,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6790226355500966,0.6639281209513564,0.3105798661708832,0,164,0,139
switzerland,cleveland,3,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6826197578522547,0.6677619570024094,0.30938075244137025,0,164,0,139
switzerland,hungary,3,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7699217181854677,0.6159678513660845,0.33606427907943726,0,188,0,106
switzerland,hungary,3,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7727318346045765,0.6200175202721512,0.336331159456194,0,188,0,106
switzerland,va_long_beach,3,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6746282405579682,0.8629625212470255,0.18155445158481598,0,51,0,149
switzerland,va_long_beach,3,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6785761284379525,0.8654544194764527,0.18110986678669136,0,51,0,149
switzerland,cleveland,4,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8389191086155466,0.8267128483062769,0.31487587094306946,0,164,0,139
switzerland,cleveland,4,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8399280575539567,0.8290922201669049,0.31327653002345396,0,164,0,139
switzerland,hungary,4,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8594941790445604,0.8081925275281813,0.37684008479118347,0,188,0,106
switzerland,hungary,4,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8617021276595745,0.8104389307475376,0.37462655914699994,0,188,0,106
switzerland,va_long_beach,4,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7039742071325175,0.8747991124825261,0.18521751463413239,0,51,0,149
switzerland,va_long_beach,4,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7043689959205159,0.8751227766464393,0.18489196859983692,0,51,0,149
switzerland,cleveland,5,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5002193367257414,0.4720688809686838,0.29379284381866455,0,164,0,139
switzerland,cleveland,5,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.4944288471661694,0.4646361941328099,0.2932524460383611,0,164,0,139
switzerland,hungary,5,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.631172219991971,0.4542776662266594,0.3218197226524353,0,188,0,106
switzerland,hungary,5,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6180750702529105,0.43904439748440705,0.3222296723484608,0,188,0,106
switzerland,va_long_beach,5,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6125148045795499,0.7945273161777715,0.1923508197069168,0,51,0,149
switzerland,va_long_beach,5,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6183050401368602,0.7973065782564202,0.1920700676687602,0,51,0,149
switzerland,cleveland,6,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.3063256711703808,0.3664477025484529,0.3710654377937317,0,164,0,139
switzerland,cleveland,6,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.2973767327601334,0.3617318355616034,0.37252877962534325,0,164,0,139
switzerland,hungary,6,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.2939582496989161,0.2663983390913422,0.4143940508365631,0,188,0,106
switzerland,hungary,6,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.28402248093135285,0.2628126640923331,0.41499170532403973,0,188,0,106
switzerland,va_long_beach,6,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5069746019213054,0.7392778274203031,0.19098153710365295,0,51,0,149
switzerland,va_long_beach,6,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5050006579813133,0.7374301789308466,0.191117216553872,0,51,0,149
switzerland,cleveland,7,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7695209685909808,0.7506732657424646,0.291021466255188,0,164,0,139
switzerland,cleveland,7,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7806413405860677,0.7645198658547504,0.28953209632280646,0,164,0,139
switzerland,hungary,7,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8344038538739462,0.7536351528783615,0.3221551477909088,0,188,0,106
switzerland,hungary,7,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.842884383781614,0.7692520418594648,0.3210896343267292,0,188,0,106
switzerland,va_long_beach,7,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7192393736017897,0.8717278714861528,0.18734930455684662,0,51,0,149
switzerland,va_long_beach,7,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7202921437031189,0.8734946491218327,0.18708112978420133,0,51,0,149
switzerland,cleveland,8,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.40068433058431296,0.3981256545998646,0.2990855574607849,0,164,0,139
switzerland,cleveland,8,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.39862256536234425,0.3972478474512413,0.29900558119849185,0,164,0,139
switzerland,hungary,8,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.5021577679646728,0.3718294145596498,0.3369167745113373,0,188,0,106
switzerland,hungary,8,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.4968386190285025,0.3667489338536517,0.3364804754897801,0,188,0,106
switzerland,va_long_beach,8,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.563824187393078,0.7970068356036606,0.19372707605361938,0,51,0,149
switzerland,va_long_beach,8,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5663245163837346,0.7987403127643484,0.19358337175308646,0,51,0,149
switzerland,cleveland,9,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5818564660466747,0.57760651591298,0.2743091881275177,0,164,0,139
switzerland,cleveland,9,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5819003333918231,0.5796180755926998,0.2748392448887084,0,164,0,139
switzerland,hungary,9,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7476415094339622,0.6824141975523429,0.3035315275192261,0,188,0,106
switzerland,hungary,9,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7557205941388999,0.6934472684729055,0.30245664708467274,0,188,0,106
switzerland,va_long_beach,9,dual_head_source_only,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6446242926700881,0.8330305894784943,0.19520175457000732,0,51,0,149
switzerland,va_long_beach,9,dlar_lcl,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6492301618634032,0.8350176063253205,0.19455728143474033,0,51,0,149
va_long_beach,cleveland,0,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8145727320582558,0.801029823935356,0.2852417230606079,0,164,0,139
va_long_beach,cleveland,0,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8176434462186348,0.8041494192008222,0.2823074264790591,0,164,0,139
va_long_beach,hungary,0,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8941690084303492,0.8380184755622099,0.2979523539543152,0,188,0,106
va_long_beach,hungary,0,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8949718988358089,0.837854181523053,0.29505607471182,0,188,0,106
va_long_beach,switzerland,0,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7108695652173913,0.9656478860607456,0.09920021891593933,0,8,0,115
va_long_beach,switzerland,0,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7152173913043478,0.9667613586486324,0.09881574058220849,0,8,0,115
va_long_beach,cleveland,1,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.822161782768907,0.8108736056568704,0.25585833191871643,0,164,0,139
va_long_beach,cleveland,1,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8253640989647306,0.8136868773557216,0.2541550283203426,0,164,0,139
va_long_beach,hungary,1,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8421818546768367,0.8046469582871865,0.2779611349105835,0,188,0,106
va_long_beach,hungary,1,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8429847450822964,0.8049232025911129,0.2762023023874383,0,188,0,106
va_long_beach,switzerland,1,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7391304347826086,0.9729180403015689,0.1390807032585144,0,8,0,115
va_long_beach,switzerland,1,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7347826086956522,0.9726233404353917,0.13862443961660112,0,8,0,115
va_long_beach,cleveland,2,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7897438147043341,0.7833243701066703,0.28570735454559326,0,164,0,139
va_long_beach,cleveland,2,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7927706615195649,0.7854379643907163,0.28427121228788177,0,164,0,139
va_long_beach,hungary,2,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8631573665194701,0.7671350631936769,0.30604803562164307,0,188,0,106
va_long_beach,hungary,2,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8647631473303894,0.7696788570319102,0.30506072237655973,0,188,0,106
va_long_beach,switzerland,2,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7,0.9594714101261915,0.10200347751379013,0,8,0,115
va_long_beach,switzerland,2,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7021739130434782,0.9615842489510825,0.10167431179262142,0,8,0,115
va_long_beach,cleveland,3,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8038690998420776,0.7875667974639113,0.2646389603614807,0,164,0,139
va_long_beach,cleveland,3,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8064134058606772,0.7899348980857104,0.2627825482335705,0,164,0,139
va_long_beach,hungary,3,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8725411481332798,0.8084284872993361,0.26461318135261536,0,188,0,106
va_long_beach,hungary,3,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8740465676435167,0.8096077088154817,0.2628742817588586,0,188,0,106
va_long_beach,switzerland,3,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7173913043478262,0.9686964665598683,0.11531854420900345,0,8,0,115
va_long_beach,switzerland,3,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7173913043478262,0.9686964665598683,0.11448486487049818,0,8,0,115
va_long_beach,cleveland,4,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.846069485874715,0.8306010028357803,0.2455102950334549,0,164,0,139
va_long_beach,cleveland,4,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8456308124232321,0.8296823662527234,0.24452484971829214,0,164,0,139
va_long_beach,hungary,4,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8751505419510237,0.8166202486277083,0.2645764648914337,0,188,0,106
va_long_beach,hungary,4,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8758028904054597,0.8168029820853595,0.263264806077876,0,188,0,106
va_long_beach,switzerland,4,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6652173913043478,0.9629943565943737,0.12143343687057495,0,8,0,115
va_long_beach,switzerland,4,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6630434782608696,0.963018154922189,0.12088208739649071,0,8,0,115
va_long_beach,cleveland,5,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7959291103702404,0.761605258861428,0.2701827585697174,0,164,0,139
va_long_beach,cleveland,5,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7969380593086506,0.7660649521456706,0.2690965749139435,0,164,0,139
va_long_beach,hungary,5,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8311922922521076,0.7361956740732092,0.2908199429512024,0,188,0,106
va_long_beach,hungary,5,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8308912083500601,0.7355401810079556,0.2894078277130067,0,188,0,106
va_long_beach,switzerland,5,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6717391304347826,0.9627388731106143,0.11528661847114563,0,8,0,115
va_long_beach,switzerland,5,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6728260869565218,0.963100281655667,0.11497894081675243,0,8,0,115
va_long_beach,cleveland,6,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7075802772416213,0.6502807908971925,0.3000137209892273,0,164,0,139
va_long_beach,cleveland,6,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7119231444113002,0.6532537878506754,0.2984061562712099,0,164,0,139
va_long_beach,hungary,6,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7723303894018466,0.6609492656505053,0.32110893726348877,0,188,0,106
va_long_beach,hungary,6,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7757426736250501,0.6647438488832069,0.3194661903933826,0,188,0,106
va_long_beach,switzerland,6,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.608695652173913,0.9419687537258272,0.10846035927534103,0,8,0,115
va_long_beach,switzerland,6,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6108695652173913,0.9423423886668306,0.10842849840737978,0,8,0,115
va_long_beach,cleveland,7,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8201438848920863,0.8169558772181384,0.2791280746459961,0,164,0,139
va_long_beach,cleveland,7,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8215915072819792,0.8180105329492149,0.2776348237996915,0,164,0,139
va_long_beach,hungary,7,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8809714973906061,0.8220036069092667,0.2983799874782562,0,188,0,106
va_long_beach,hungary,7,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8803191489361702,0.8217123623875786,0.2968509534327595,0,188,0,106
va_long_beach,switzerland,7,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7173913043478262,0.9674628008613817,0.10534237325191498,0,8,0,115
va_long_beach,switzerland,7,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.717391304347826,0.967951565124212,0.1052952751670446,0,8,0,115
va_long_beach,cleveland,8,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7946130900157922,0.775058468623585,0.27585166692733765,0,164,0,139
va_long_beach,cleveland,8,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7975522021407264,0.7761890265647804,0.2747316523194806,0,164,0,139
va_long_beach,hungary,8,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8588920112404658,0.8021777794822862,0.3079015910625458,0,188,0,106
va_long_beach,hungary,8,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.86029706945002,0.8033855980805413,0.30665590264329023,0,188,0,106
va_long_beach,switzerland,8,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7358695652173913,0.9710698743559353,0.09295099228620529,0,8,0,115
va_long_beach,switzerland,8,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7336956521739131,0.9706499722927415,0.09250423450674686,0,8,0,115
va_long_beach,cleveland,9,dual_head_source_only,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7638620810668538,0.7403577594809795,0.27358952164649963,0,164,0,139
va_long_beach,cleveland,9,dlar_lcl,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7658799789436743,0.74186146870142,0.27277283299344707,0,164,0,139
va_long_beach,hungary,9,dual_head_source_only,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8446407065435567,0.7961563526287494,0.2922973036766052,0,188,0,106
va_long_beach,hungary,9,dlar_lcl,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8456945002007226,0.7977257086180874,0.2907022433648271,0,188,0,106
va_long_beach,switzerland,9,dual_head_source_only,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6880434782608695,0.9660526803797909,0.10614562779664993,0,8,0,115
va_long_beach,switzerland,9,dlar_lcl,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6869565217391305,0.9658896620506043,0.10593333495695767,0,8,0,115
